Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,61300,1,OK,0.0480560,0.9980398,-0.0160070,-0.0367562,56.406,229.279,-116.580,0.2091105
1,3,61303,1,OK,0.0480382,0.9980323,-0.0160292,-0.0369725,56.552,229.226,-116.619,0.2076790
1,3,61306,1,OK,0.0479431,0.9980232,-0.0154020,-0.0376029,55.984,229.357,-116.603,0.2064059
1,3,61309,1,OK,0.0479227,0.9979722,-0.0156346,-0.0388644,56.286,229.243,-116.716,0.1949879
1,3,61312,1,OK,0.0481331,0.9979850,-0.0166043,-0.0378612,56.396,229.250,-116.664,0.2060734
1,3,61315,1,OK,0.0480936,0.9980312,-0.0159572,-0.0369617,56.406,229.279,-116.604,0.2223337
1,3,61318,1,OK,0.0481306,0.9980148,-0.0160348,-0.0373201,56.395,229.245,-116.667,0.1925462
1,3,61321,1,OK,0.0478944,0.9980241,-0.0147434,-0.0379020,55.524,229.468,-116.618,0.1907093
1,3,61324,1,OK,0.0481231,0.9980131,-0.0157692,-0.0374891,55.994,229.304,-116.701,0.2174912
1,3,61327,1,OK,0.0479608,0.9980049,-0.0154489,-0.0380446,56.039,229.349,-116.663,0.2073949
1,3,61330,1,OK,0.0480106,0.9980582,-0.0152010,-0.0366575,56.374,229.293,-116.574,0.2176338
1,3,61333,1,OK,0.0479827,0.9979910,-0.0158868,-0.0382009,56.196,229.327,-116.628,0.2074040
1,3,61336,1,OK,0.0479654,0.9980072,-0.0152308,-0.0380660,55.670,229.429,-116.632,0.2104335
1,3,61339,1,OK,0.0479635,0.9980202,-0.0153892,-0.0376618,55.997,229.377,-116.582,0.1888989
1,3,61342,1,OK,0.0479717,0.9980082,-0.0155865,-0.0378861,56.001,229.366,-116.608,0.1908812
1,3,61345,1,OK,0.0480846,0.9980092,-0.0158667,-0.0376010,56.308,229.271,-116.665,0.2138631
1,3,61348,1,OK,0.0479177,0.9980503,-0.0153331,-0.0369371,56.374,229.317,-116.555,0.2056189
1,3,61351,1,OK,0.0480037,0.9980316,-0.0154344,-0.0372873,56.129,229.344,-116.608,0.2111423
1,3,61354,1,OK,0.0479744,0.9980122,-0.0148858,-0.0380601,56.006,229.329,-116.689,0.2006611
1,3,61357,1,OK,0.0481063,0.9980064,-0.0159967,-0.0375911,56.154,229.316,-116.649,0.1896233
1,3,61360,1,OK,0.0479398,0.9980173,-0.0155323,-0.0377101,56.285,229.282,-116.641,0.2066958
1,3,61363,1,OK,0.0478753,0.9980285,-0.0151603,-0.0376453,56.079,229.362,-116.556,0.2083323
1,3,61366,1,OK,0.0479166,0.9979852,-0.0157012,-0.0385093,56.356,229.223,-116.709,0.2135487
1,3,61369,1,OK,0.0479793,0.9980225,-0.0157524,-0.0374303,56.022,229.343,-116.617,0.1909515
1,3,61372,1,OK,0.0477864,0.9980200,-0.0152017,-0.0379665,56.251,229.294,-116.625,0.1983115
1,3,61375,1,OK,0.0479869,0.9979859,-0.0159917,-0.0382850,56.131,229.332,-116.638,0.2059285
1,3,61378,1,OK,0.0480169,0.9980090,-0.0152855,-0.0379324,56.034,229.327,-116.647,0.1999247
1,3,61381,1,OK,0.0481717,0.9979858,-0.0162810,-0.0379313,56.154,229.303,-116.692,0.2051986
1,3,61384,1,OK,0.0481118,0.9979772,-0.0163689,-0.0381956,56.334,229.232,-116.699,0.2059967
1,3,61387,1,OK,0.0480609,0.9979789,-0.0159739,-0.0383812,55.976,229.322,-116.672,0.2076097
1,3,61390,1,OK,0.0479243,0.9980589,-0.0151973,-0.0367532,56.246,229.336,-116.560,0.2106885
1,3,61393,1,OK,0.0478885,0.9980200,-0.0152938,-0.0378015,56.128,229.279,-116.691,0.1926341
1,3,61396,1,OK,0.0480664,0.9980006,-0.0158391,-0.0378611,56.031,229.319,-116.681,0.1932522
1,3,61399,1,OK,0.0478842,0.9980422,-0.0147515,-0.0374331,55.868,229.404,-116.605,0.2134737
1,3,61402,1,OK,0.0480462,0.9980250,-0.0158975,-0.0372135,56.097,229.328,-116.608,0.2105887
1,3,61405,1,OK,0.0481055,0.9980099,-0.0156266,-0.0376550,56.197,229.272,-116.699,0.2145984
1,3,61408,1,OK,0.0480995,0.9979772,-0.0162330,-0.0382668,56.115,229.265,-116.736,0.2033356
1,3,61411,1,OK,0.0479499,0.9980438,-0.0156064,-0.0369558,56.170,229.361,-116.547,0.1926700
1,3,61414,1,OK,0.0479332,0.9980182,-0.0152048,-0.0378261,55.907,229.372,-116.611,0.1972574
1,3,61417,1,OK,0.0479096,0.9980142,-0.0152873,-0.0379284,56.031,229.321,-116.660,0.2019229
