Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,81277,1,OK,-0.1681644,0.8696454,-0.3779541,-0.2694221,-44.426,370.931,-115.273,0.2118570
1,3,81280,1,OK,-0.1681600,0.8695377,-0.3775012,-0.2704056,-44.457,370.934,-115.236,0.2117940
1,3,81283,1,OK,-0.1683510,0.8694749,-0.3776772,-0.2702431,-44.228,370.941,-115.284,0.1873094
1,3,81286,1,OK,-0.1683435,0.8700008,-0.3769966,-0.2695045,-44.739,370.943,-115.189,0.1949310
1,3,81289,1,OK,-0.1682163,0.8697751,-0.3776971,-0.2693313,-44.380,370.949,-115.251,0.2016493
1,3,81292,1,OK,-0.1683117,0.8696013,-0.3775764,-0.2700014,-44.372,370.929,-115.270,0.2031643
1,3,81295,1,OK,-0.1681666,0.8695889,-0.3780625,-0.2694510,-44.135,370.990,-115.238,0.2261476
1,3,81298,1,OK,-0.1680571,0.8693278,-0.3779153,-0.2705660,-44.434,370.949,-115.243,0.2028515
1,3,81301,1,OK,-0.1681977,0.8694768,-0.3781717,-0.2696400,-44.227,370.991,-115.208,0.2059290
1,3,81304,1,OK,-0.1682191,0.8696805,-0.3773921,-0.2700616,-44.558,370.947,-115.190,0.2113859
1,3,81307,1,OK,-0.1683037,0.8702812,-0.3763108,-0.2695823,-45.057,370.943,-115.078,0.1917130
1,3,81310,1,OK,-0.1681817,0.8694379,-0.3782042,-0.2697300,-44.272,370.941,-115.291,0.2000445
1,3,81313,1,OK,-0.1681109,0.8694358,-0.3782786,-0.2696765,-44.513,370.949,-115.206,0.1939194
1,3,81316,1,OK,-0.1679894,0.8695636,-0.3780784,-0.2696209,-44.456,370.980,-115.161,0.2240760
1,3,81319,1,OK,-0.1682278,0.8697973,-0.3774808,-0.2695558,-44.604,370.960,-115.158,0.2048016
1,3,81322,1,OK,-0.1680211,0.8695555,-0.3782083,-0.2694449,-44.602,370.958,-115.184,0.2019833
1,3,81325,1,OK,-0.1679593,0.8695749,-0.3773397,-0.2706361,-45.017,370.960,-115.041,0.1802135
1,3,81328,1,OK,-0.1681539,0.8696826,-0.3775062,-0.2699361,-44.576,370.973,-115.147,0.2077896
1,3,81331,1,OK,-0.1680678,0.8695008,-0.3780821,-0.2697693,-44.670,370.941,-115.166,0.1957373
1,3,81334,1,OK,-0.1682455,0.8696610,-0.3777482,-0.2696098,-44.535,370.951,-115.189,0.1920037
1,3,81337,1,OK,-0.1680916,0.8699903,-0.3772730,-0.2693086,-44.700,370.956,-115.173,0.2002639
1,3,81340,1,OK,-0.1682168,0.8696614,-0.3779806,-0.2693006,-44.560,370.973,-115.138,0.2124044
1,3,81343,1,OK,-0.1680731,0.8695345,-0.3780286,-0.2697323,-44.452,370.954,-115.228,0.1892552
1,3,81346,1,OK,-0.1684130,0.8696809,-0.3776749,-0.2695440,-44.195,370.978,-115.239,0.2106739
1,3,81349,1,OK,-0.1681645,0.8695918,-0.3777974,-0.2698147,-44.605,370.943,-115.180,0.1809251
1,3,81352,1,OK,-0.1682290,0.8699613,-0.3767730,-0.2700156,-44.749,370.954,-115.139,0.1988324
1,3,81355,1,OK,-0.1681622,0.8695184,-0.3774983,-0.2704705,-44.453,370.961,-115.218,0.2008531
1,3,81358,1,OK,-0.1680662,0.8695845,-0.3778009,-0.2698946,-44.465,370.967,-115.169,0.2065401
1,3,81361,1,OK,-0.1681664,0.8693486,-0.3786800,-0.2693595,-44.044,370.993,-115.268,0.2051312
1,3,81364,1,OK,-0.1681894,0.8700626,-0.3771492,-0.2691873,-44.756,370.958,-115.162,0.1998522
1,3,81367,1,OK,-0.1680589,0.8696966,-0.3772646,-0.2702877,-44.683,370.918,-115.215,0.1923712
1,3,81370,1,OK,-0.1683218,0.8698034,-0.3775454,-0.2693868,-44.396,370.972,-115.216,0.1834431
1,3,81373,1,OK,-0.1682865,0.8694965,-0.3779202,-0.2698737,-44.289,370.940,-115.303,0.1917102
1,3,81376,1,OK,-0.1681983,0.8697646,-0.3770993,-0.2702130,-44.753,370.937,-115.167,0.2057008
1,3,81379,1,OK,-0.1681824,0.8695061,-0.3778250,-0.2700409,-44.489,370.950,-115.189,0.1940492
1,3,81382,1,OK,-0.1683462,0.8697321,-0.3773793,-0.2698342,-44.497,370.933,-115.233,0.1951042
1,3,81385,1,OK,-0.1682795,0.8694429,-0.3782275,-0.2696202,-43.967,370.959,-115.338,0.2157903
1,3,81388,1,OK,-0.1683750,0.8695892,-0.3776819,-0.2698535,-44.375,370.933,-115.264,0.2071638
1,3,81391,1,OK,-0.1684109,0.8697349,-0.3776931,-0.2693453,-44.197,370.948,-115.302,0.2219695
1,3,81394,1,OK,-0.1682529,0.8699256,-0.3775182,-0.2690731,-44.544,370.972,-115.184,0.2067118
