Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,78730,1,OK,0.0034264,0.9438851,-0.3203592,-0.0802444,27.319,234.136,-117.528,0.2055474
1,3,78733,1,OK,0.0035522,0.9439174,-0.3203339,-0.0799598,27.115,234.177,-117.525,0.2169424
1,3,78736,1,OK,0.0032607,0.9443557,-0.3192608,-0.0790841,27.009,234.261,-117.411,0.2112085
1,3,78739,1,OK,0.0032953,0.9439803,-0.3202219,-0.0796758,27.174,234.197,-117.414,0.1959894
1,3,78742,1,OK,0.0034163,0.9439621,-0.3202383,-0.0798203,26.994,234.223,-117.446,0.1967037
1,3,78745,1,OK,0.0034339,0.9441713,-0.3195472,-0.0801152,26.815,234.261,-117.438,0.1898665
1,3,78748,1,OK,0.0036046,0.9439907,-0.3198933,-0.0808512,26.726,234.250,-117.465,0.2021624
1,3,78751,1,OK,0.0033802,0.9438137,-0.3206663,-0.0798580,27.339,234.176,-117.452,0.2082988
1,3,78754,1,OK,0.0032941,0.9442083,-0.3196202,-0.0793894,26.886,234.275,-117.409,0.1991648
1,3,78757,1,OK,0.0034916,0.9441293,-0.3195992,-0.0803993,26.782,234.245,-117.458,0.2148069
1,3,78760,1,OK,0.0034785,0.9438141,-0.3206309,-0.0799919,27.311,234.148,-117.520,0.2110055
1,3,78763,1,OK,0.0035062,0.9440946,-0.3196623,-0.0805554,26.734,234.259,-117.448,0.2307539
1,3,78766,1,OK,0.0033583,0.9440619,-0.3199560,-0.0797741,27.206,234.191,-117.466,0.2077980
1,3,78769,1,OK,0.0034327,0.9440025,-0.3199643,-0.0804385,26.945,234.232,-117.467,0.2086625
1,3,78772,1,OK,0.0035066,0.9439866,-0.3201282,-0.0799682,26.893,234.222,-117.494,0.2012848
1,3,78775,1,OK,0.0033066,0.9442261,-0.3193185,-0.0803852,26.906,234.227,-117.447,0.1896753
1,3,78778,1,OK,0.0034957,0.9441633,-0.3196137,-0.0799403,26.755,234.250,-117.453,0.2019052
1,3,78781,1,OK,0.0033786,0.9441234,-0.3196379,-0.0803193,26.936,234.233,-117.444,0.1957800
1,3,78784,1,OK,0.0035405,0.9440114,-0.3199363,-0.0804406,26.940,234.187,-117.514,0.2233152
1,3,78787,1,OK,0.0035645,0.9438315,-0.3204125,-0.0806550,27.052,234.188,-117.503,0.2143206
1,3,78790,1,OK,0.0034874,0.9441791,-0.3196269,-0.0797016,26.965,234.230,-117.477,0.2183372
1,3,78793,1,OK,0.0035149,0.9441350,-0.3196976,-0.0799387,26.821,234.247,-117.480,0.1928225
1,3,78796,1,OK,0.0033542,0.9439965,-0.3201299,-0.0798513,27.346,234.161,-117.504,0.1954951
1,3,78799,1,OK,0.0035782,0.9439022,-0.3201724,-0.0807804,27.010,234.183,-117.508,0.1868741
1,3,78802,1,OK,0.0034068,0.9439822,-0.3199317,-0.0808068,26.967,234.217,-117.466,0.2009127
1,3,78805,1,OK,0.0034528,0.9439989,-0.3200447,-0.0801600,27.049,234.227,-117.475,0.2136993
1,3,78808,1,OK,0.0035684,0.9439152,-0.3201828,-0.0805876,26.959,234.195,-117.507,0.1999709
1,3,78811,1,OK,0.0033863,0.9441638,-0.3196494,-0.0797965,26.932,234.224,-117.457,0.1892997
1,3,78814,1,OK,0.0034733,0.9440621,-0.3198423,-0.0802224,26.940,234.209,-117.489,0.2036193
1,3,78817,1,OK,0.0034109,0.9441834,-0.3194324,-0.0804298,26.933,234.210,-117.503,0.1989261
1,3,78820,1,OK,0.0034447,0.9441572,-0.3196220,-0.0799819,26.974,234.218,-117.463,0.2003039
1,3,78823,1,OK,0.0035229,0.9439832,-0.3199653,-0.0806567,27.062,234.180,-117.513,0.1855243
1,3,78826,1,OK,0.0034483,0.9440730,-0.3199675,-0.0795934,27.139,234.199,-117.513,0.2180806
1,3,78829,1,OK,0.0035664,0.9439625,-0.3199335,-0.0810219,26.857,234.205,-117.501,0.1851617
1,3,78832,1,OK,0.0035252,0.9439624,-0.3200946,-0.0803871,26.881,234.238,-117.441,0.2040281
1,3,78835,1,OK,0.0032946,0.9440476,-0.3199836,-0.0798360,27.204,234.210,-117.471,0.1940106
1,3,78838,1,OK,0.0033487,0.9440824,-0.3199868,-0.0794083,27.058,234.225,-117.449,0.2072472
1,3,78841,1,OK,0.0035110,0.9441202,-0.3198229,-0.0796121,26.904,234.249,-117.427,0.2104974
1,3,78844,1,OK,0.0034523,0.9441697,-0.3195152,-0.0802606,26.807,234.229,-117.486,0.2067844
1,3,78847,1,OK,0.0035032,0.9440675,-0.3197271,-0.0806150,27.075,234.172,-117.518,0.2021271
