Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,71791,1,OK,-0.0709593,0.9465897,-0.1590633,-0.2713513,-68.740,302.905,-107.218,0.1906958
1,3,71794,1,OK,-0.0712426,0.9466733,-0.1593355,-0.2708252,-67.728,303.024,-107.427,0.2257907
1,3,71797,1,OK,-0.0709650,0.9465368,-0.1591260,-0.2714976,-68.601,302.954,-107.184,0.1774171
1,3,71800,1,OK,-0.0711482,0.9467225,-0.1580544,-0.2714283,-68.595,302.944,-107.236,0.1809285
1,3,71803,1,OK,-0.0710078,0.9464158,-0.1590402,-0.2719580,-68.313,302.921,-107.354,0.2108860
1,3,71806,1,OK,-0.0710786,0.9466308,-0.1596846,-0.2708113,-67.923,302.986,-107.428,0.1952355
1,3,71809,1,OK,-0.0708399,0.9466096,-0.1589662,-0.2713700,-68.792,302.931,-107.194,0.1921622
1,3,71812,1,OK,-0.0709190,0.9466742,-0.1588836,-0.2711725,-68.634,302.929,-107.220,0.1812696
1,3,71815,1,OK,-0.0712003,0.9470200,-0.1583253,-0.2702159,-68.072,302.972,-107.432,0.2013467
1,3,71818,1,OK,-0.0710410,0.9464693,-0.1597745,-0.2713322,-68.183,302.965,-107.345,0.1943115
1,3,71821,1,OK,-0.0710228,0.9464601,-0.1592526,-0.2716756,-68.182,302.966,-107.355,0.1999718
1,3,71824,1,OK,-0.0711209,0.9466915,-0.1593634,-0.2707772,-67.931,302.942,-107.512,0.1996310
1,3,71827,1,OK,-0.0710216,0.9465913,-0.1582143,-0.2718254,-68.726,302.918,-107.236,0.1885291
1,3,71830,1,OK,-0.0711411,0.9463111,-0.1592017,-0.2721933,-68.118,302.981,-107.369,0.1903594
1,3,71833,1,OK,-0.0711366,0.9467337,-0.1591765,-0.2707356,-67.947,303.004,-107.402,0.1911270
1,3,71836,1,OK,-0.0709818,0.9464485,-0.1592625,-0.2717210,-68.521,302.916,-107.269,0.1899820
1,3,71839,1,OK,-0.0711185,0.9465841,-0.1589020,-0.2714236,-68.252,302.980,-107.329,0.2080133
1,3,71842,1,OK,-0.0709934,0.9465318,-0.1585625,-0.2718372,-68.646,302.916,-107.215,0.1802634
1,3,71845,1,OK,-0.0710007,0.9464984,-0.1589955,-0.2716987,-68.565,302.944,-107.208,0.2190302
1,3,71848,1,OK,-0.0710277,0.9465200,-0.1590495,-0.2715845,-68.437,302.956,-107.249,0.2023654
1,3,71851,1,OK,-0.0710544,0.9463482,-0.1594085,-0.2719656,-68.270,302.963,-107.325,0.1979283
1,3,71854,1,OK,-0.0710628,0.9466806,-0.1587573,-0.2711863,-68.427,302.909,-107.361,0.2075312
1,3,71857,1,OK,-0.0710811,0.9464823,-0.1588699,-0.2718072,-68.436,302.952,-107.261,0.2149543
1,3,71860,1,OK,-0.0709033,0.9464249,-0.1587533,-0.2721214,-68.857,302.929,-107.117,0.1941834
1,3,71863,1,OK,-0.0709149,0.9466631,-0.1588227,-0.2712478,-68.490,302.956,-107.262,0.2059347
1,3,71866,1,OK,-0.0710156,0.9466056,-0.1591340,-0.2712398,-68.453,302.939,-107.276,0.2037510
1,3,71869,1,OK,-0.0711198,0.9465577,-0.1591877,-0.2713480,-68.186,302.948,-107.362,0.1917898
1,3,71872,1,OK,-0.0711061,0.9468232,-0.1594109,-0.2702924,-68.126,303.021,-107.277,0.1957979
1,3,71875,1,OK,-0.0711198,0.9466212,-0.1586295,-0.2714535,-68.240,302.979,-107.316,0.2142301
1,3,71878,1,OK,-0.0710560,0.9464727,-0.1588751,-0.2718441,-68.450,302.933,-107.313,0.2241457
1,3,71881,1,OK,-0.0711122,0.9464926,-0.1589973,-0.2716884,-68.186,302.982,-107.322,0.2160624
1,3,71884,1,OK,-0.0711824,0.9466998,-0.1595513,-0.2706214,-67.844,302.981,-107.461,0.2094023
1,3,71887,1,OK,-0.0709751,0.9466530,-0.1594860,-0.2708779,-68.467,302.967,-107.237,0.1984314
1,3,71890,1,OK,-0.0710779,0.9464328,-0.1588806,-0.2719740,-68.223,302.960,-107.350,0.2081783
1,3,71893,1,OK,-0.0710529,0.9466868,-0.1585096,-0.2713123,-68.596,302.928,-107.244,0.2192206
1,3,71896,1,OK,-0.0709771,0.9466499,-0.1591644,-0.2710774,-68.504,302.928,-107.288,0.1946842
1,3,71899,1,OK,-0.0710653,0.9466261,-0.1592337,-0.2710966,-68.410,302.951,-107.261,0.1890813
1,3,71902,1,OK,-0.0711125,0.9468089,-0.1586529,-0.2707864,-68.293,302.958,-107.331,0.2095497
1,3,71905,1,OK,-0.0710316,0.9466316,-0.1585113,-0.2715092,-68.575,302.949,-107.206,0.2169705
1,3,71908,1,OK,-0.0708737,0.9464410,-0.1592244,-0.2717975,-68.406,302.948,-107.290,0.2113589
