Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,146683,1,OK,0.1286283,0.9848952,-0.1003755,-0.0579742,43.812,187.488,-77.000,0.2196514
1,3,146686,1,OK,0.1285456,0.9848019,-0.1008180,-0.0589650,43.738,187.523,-77.011,0.1947683
1,3,146689,1,OK,0.1285055,0.9849609,-0.0997281,-0.0582463,43.285,187.622,-76.943,0.2069613
1,3,146692,1,OK,0.1286107,0.9849034,-0.1000078,-0.0585072,43.438,187.570,-76.979,0.2261091
1,3,146695,1,OK,0.1284791,0.9849882,-0.0996786,-0.0579266,43.309,187.632,-76.950,0.2009788
1,3,146698,1,OK,0.1283770,0.9849859,-0.0993400,-0.0587672,43.349,187.610,-76.964,0.1991687
1,3,146701,1,OK,0.1284659,0.9849834,-0.0995736,-0.0582183,43.351,187.622,-76.936,0.1878226
1,3,146704,1,OK,0.1285306,0.9849408,-0.0997458,-0.0584996,43.429,187.585,-76.984,0.2053282
1,3,146707,1,OK,0.1284278,0.9849709,-0.1001790,-0.0574703,43.625,187.540,-76.951,0.2156799
1,3,146710,1,OK,0.1287615,0.9847339,-0.1008333,-0.0596012,43.460,187.531,-77.091,0.2059510
1,3,146713,1,OK,0.1284857,0.9849115,-0.1003803,-0.0580055,43.662,187.545,-76.930,0.1959852
1,3,146716,1,OK,0.1284562,0.9850143,-0.0994133,-0.0579900,43.198,187.652,-76.907,0.2008263
1,3,146719,1,OK,0.1284491,0.9849585,-0.0996693,-0.0585112,43.215,187.635,-76.935,0.1990163
1,3,146722,1,OK,0.1283676,0.9850335,-0.0999794,-0.0568753,43.470,187.656,-76.826,0.2113180
1,3,146725,1,OK,0.1286362,0.9848814,-0.1005069,-0.0579631,43.536,187.565,-76.932,0.1998900
1,3,146728,1,OK,0.1284702,0.9849978,-0.0995892,-0.0579381,43.387,187.624,-76.924,0.2128472
1,3,146731,1,OK,0.1283533,0.9849896,-0.0991368,-0.0591009,43.153,187.686,-76.932,0.1995265
1,3,146734,1,OK,0.1284975,0.9848873,-0.1002629,-0.0585899,43.569,187.548,-76.964,0.1954664
1,3,146737,1,OK,0.1285580,0.9849648,-0.0998451,-0.0578638,43.420,187.608,-76.928,0.1937043
1,3,146740,1,OK,0.1284820,0.9849559,-0.1000534,-0.0578231,43.596,187.567,-76.948,0.1994895
1,3,146743,1,OK,0.1285566,0.9848627,-0.1001765,-0.0590204,43.477,187.509,-77.058,0.2027968
1,3,146746,1,OK,0.1283124,0.9851180,-0.0989181,-0.0573899,43.298,187.652,-76.894,0.2088563
1,3,146749,1,OK,0.1285031,0.9849729,-0.0999271,-0.0577051,43.384,187.597,-76.955,0.2284606
1,3,146752,1,OK,0.1286511,0.9848899,-0.1001712,-0.0583647,43.645,187.513,-77.013,0.1930547
1,3,146755,1,OK,0.1285070,0.9849072,-0.1001183,-0.0584823,43.537,187.586,-76.970,0.1910049
1,3,146758,1,OK,0.1285863,0.9849855,-0.0994565,-0.0581164,43.255,187.619,-76.969,0.1928600
1,3,146761,1,OK,0.1282978,0.9850548,-0.0991141,-0.0581644,43.342,187.626,-76.897,0.1921558
1,3,146764,1,OK,0.1284975,0.9849284,-0.1000613,-0.0582432,43.509,187.626,-76.945,0.2118037
1,3,146767,1,OK,0.1284351,0.9849626,-0.0995198,-0.0587279,43.420,187.579,-76.999,0.2195736
1,3,146770,1,OK,0.1285080,0.9849660,-0.0999600,-0.0577561,43.472,187.595,-76.954,0.2038526
1,3,146773,1,OK,0.1284856,0.9850188,-0.0994592,-0.0577700,43.403,187.585,-76.943,0.2093315
1,3,146776,1,OK,0.1285260,0.9848900,-0.1003430,-0.0583436,43.580,187.563,-76.932,0.1935571
1,3,146779,1,OK,0.1282866,0.9850687,-0.0988457,-0.0584099,43.391,187.612,-76.925,0.1956003
1,3,146782,1,OK,0.1284877,0.9849507,-0.0993411,-0.0591132,43.138,187.638,-76.996,0.1972618
1,3,146785,1,OK,0.1285290,0.9849232,-0.1001519,-0.0581042,43.404,187.601,-76.943,0.2208973
1,3,146788,1,OK,0.1285070,0.9848993,-0.1000757,-0.0586868,43.477,187.551,-76.983,0.1993420
1,3,146791,1,OK,0.1285353,0.9849046,-0.0999860,-0.0586899,43.344,187.620,-76.965,0.1877652
1,3,146794,1,OK,0.1285528,0.9849288,-0.0999809,-0.0582509,43.275,187.644,-76.945,0.2023033
1,3,146797,1,OK,0.1283745,0.9850345,-0.0993911,-0.0578650,43.447,187.596,-76.926,0.1994381
1,3,146800,1,OK,0.1285825,0.9849196,-0.0999083,-0.0584666,43.105,187.677,-76.972,0.1968182
1,3,146803,1,OK,0.1285227,0.9849284,-0.0999675,-0.0583487,43.351,187.608,-76.959,0.2075606
1,3,146806,1,OK,0.1285610,0.9849786,-0.0995479,-0.0581331,43.233,187.619,-76.976,0.2175210
