Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,94537,1,OK,0.2232720,0.9250637,-0.2551267,-0.1712224,-35.232,146.071,-62.567,0.2075131
1,3,94540,1,OK,0.2232571,0.9250732,-0.2551953,-0.1710883,-35.162,146.074,-62.607,0.2110122
1,3,94543,1,OK,0.2232858,0.9252756,-0.2546732,-0.1707336,-35.293,146.073,-62.568,0.1912406
1,3,94546,1,OK,0.2232321,0.9251126,-0.2547887,-0.1715136,-35.222,146.058,-62.603,0.2055885
1,3,94549,1,OK,0.2232529,0.9251370,-0.2551100,-0.1708759,-35.159,146.056,-62.626,0.1998561
1,3,94552,1,OK,0.2233291,0.9249125,-0.2554743,-0.1714462,-35.137,146.081,-62.604,0.2136856
1,3,94555,1,OK,0.2232046,0.9255025,-0.2537495,-0.1709852,-35.339,146.066,-62.576,0.1918541
1,3,94558,1,OK,0.2231827,0.9253151,-0.2546729,-0.1706550,-35.173,146.063,-62.614,0.2051254
1,3,94561,1,OK,0.2233502,0.9250305,-0.2551685,-0.1712376,-35.135,146.079,-62.620,0.1989446
1,3,94564,1,OK,0.2232644,0.9253117,-0.2543865,-0.1709935,-35.281,146.049,-62.613,0.2221926
1,3,94567,1,OK,0.2230875,0.9255694,-0.2537420,-0.1707869,-35.312,146.055,-62.591,0.2111507
1,3,94570,1,OK,0.2232814,0.9252086,-0.2548056,-0.1709051,-35.265,146.065,-62.590,0.2085878
1,3,94573,1,OK,0.2231905,0.9251193,-0.2551778,-0.1709520,-35.016,146.066,-62.666,0.2029593
1,3,94576,1,OK,0.2235189,0.9248671,-0.2549790,-0.1721797,-35.312,146.047,-62.567,0.2121116
1,3,94579,1,OK,0.2233165,0.9251960,-0.2547355,-0.1710316,-35.173,146.102,-62.588,0.2083053
1,3,94582,1,OK,0.2232885,0.9253764,-0.2541355,-0.1709853,-35.425,146.067,-62.536,0.2048172
1,3,94585,1,OK,0.2233969,0.9250960,-0.2543652,-0.1720159,-35.267,146.051,-62.598,0.1947964
1,3,94588,1,OK,0.2234189,0.9253123,-0.2541262,-0.1711755,-35.483,146.023,-62.566,0.2079818
1,3,94591,1,OK,0.2232165,0.9251481,-0.2546406,-0.1715619,-35.201,146.070,-62.596,0.2418142
1,3,94594,1,OK,0.2232590,0.9254000,-0.2541038,-0.1709430,-35.320,146.080,-62.564,0.1880415
1,3,94597,1,OK,0.2232974,0.9252764,-0.2543547,-0.1711885,-35.283,146.049,-62.599,0.2121484
1,3,94600,1,OK,0.2232387,0.9252421,-0.2548971,-0.1706428,-35.323,146.044,-62.570,0.1971646
1,3,94603,1,OK,0.2232383,0.9250907,-0.2549983,-0.1713120,-35.110,146.055,-62.636,0.2043718
1,3,94606,1,OK,0.2234044,0.9252112,-0.2545981,-0.1710397,-35.245,146.067,-62.607,0.2034533
1,3,94609,1,OK,0.2231824,0.9251343,-0.2552144,-0.1708265,-35.029,146.070,-62.662,0.1951573
1,3,94612,1,OK,0.2234241,0.9251567,-0.2546342,-0.1712547,-35.278,146.056,-62.598,0.2027002
1,3,94615,1,OK,0.2233668,0.9249899,-0.2554665,-0.1709907,-35.168,146.069,-62.605,0.1931124
1,3,94618,1,OK,0.2233759,0.9249820,-0.2553309,-0.1712241,-35.161,146.064,-62.615,0.2118587
1,3,94621,1,OK,0.2233847,0.9252371,-0.2542469,-0.1714473,-35.422,146.060,-62.540,0.1832368
1,3,94624,1,OK,0.2236446,0.9246628,-0.2558718,-0.1717888,-35.309,146.043,-62.577,0.2226168
1,3,94627,1,OK,0.2234036,0.9250707,-0.2549506,-0.1712753,-35.213,146.074,-62.597,0.2136080
1,3,94630,1,OK,0.2232550,0.9250752,-0.2550201,-0.1713415,-35.075,146.068,-62.645,0.1995434
1,3,94633,1,OK,0.2233420,0.9249346,-0.2552412,-0.1716577,-35.171,146.072,-62.608,0.2096326
1,3,94636,1,OK,0.2231491,0.9254358,-0.2543253,-0.1705626,-35.226,146.081,-62.591,0.2208830
1,3,94639,1,OK,0.2232993,0.9253610,-0.2543944,-0.1706693,-35.469,146.049,-62.535,0.2276243
1,3,94642,1,OK,0.2231335,0.9254286,-0.2543841,-0.1705349,-35.238,146.093,-62.572,0.2124611
1,3,94645,1,OK,0.2233143,0.9250530,-0.2551534,-0.1711854,-35.247,146.061,-62.582,0.1937703
1,3,94648,1,OK,0.2235863,0.9248241,-0.2555540,-0.1714694,-35.293,146.052,-62.569,0.1920591
1,3,94651,1,OK,0.2232443,0.9251475,-0.2545362,-0.1716838,-35.195,146.069,-62.583,0.1998460
1,3,94654,1,OK,0.2232871,0.9251668,-0.2550134,-0.1708138,-35.265,146.079,-62.591,0.1995821
1,3,94657,1,OK,0.2232587,0.9250990,-0.2549775,-0.1712715,-35.118,146.074,-62.620,0.2126819
