Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,136357,1,OK,0.1259692,0.9844913,-0.1154178,-0.0398407,53.830,192.321,-52.933,0.2220054
1,3,136360,1,OK,0.1259870,0.9845505,-0.1148336,-0.0400093,53.609,192.338,-52.976,0.1814349
1,3,136363,1,OK,0.1258304,0.9845626,-0.1149076,-0.0399921,53.726,192.368,-52.899,0.2047036
1,3,136366,1,OK,0.1258119,0.9846848,-0.1138765,-0.0399933,53.462,192.400,-52.952,0.2039239
1,3,136369,1,OK,0.1258336,0.9846278,-0.1142502,-0.0402616,53.616,192.389,-52.943,0.2124298
1,3,136372,1,OK,0.1257752,0.9846799,-0.1138700,-0.0402463,53.239,192.489,-52.900,0.1891110
1,3,136375,1,OK,0.1258908,0.9845710,-0.1147228,-0.0401270,53.785,192.320,-52.947,0.2128963
1,3,136378,1,OK,0.1257617,0.9845773,-0.1150864,-0.0393270,53.854,192.331,-52.854,0.2114394
1,3,136381,1,OK,0.1258401,0.9846268,-0.1143403,-0.0400075,53.622,192.378,-52.936,0.2123763
1,3,136384,1,OK,0.1257947,0.9846387,-0.1143952,-0.0397006,53.462,192.436,-52.873,0.1942809
1,3,136387,1,OK,0.1258038,0.9846613,-0.1141643,-0.0397759,53.535,192.397,-52.905,0.2115690
1,3,136390,1,OK,0.1259178,0.9845016,-0.1155984,-0.0392218,53.894,192.321,-52.883,0.2107609
1,3,136393,1,OK,0.1258399,0.9845958,-0.1147182,-0.0396879,53.695,192.391,-52.871,0.1976408
1,3,136396,1,OK,0.1257677,0.9847052,-0.1139890,-0.0393026,53.605,192.391,-52.894,0.2152144
1,3,136399,1,OK,0.1259971,0.9844606,-0.1155630,-0.0400917,53.869,192.299,-52.952,0.2175559
1,3,136402,1,OK,0.1258382,0.9846251,-0.1144681,-0.0396902,53.608,192.376,-52.915,0.2215241
1,3,136405,1,OK,0.1259806,0.9845273,-0.1150247,-0.0400534,53.658,192.345,-52.942,0.2062677
1,3,136408,1,OK,0.1259233,0.9845307,-0.1153346,-0.0392495,53.788,192.363,-52.861,0.2369137
1,3,136411,1,OK,0.1257146,0.9846564,-0.1143526,-0.0396360,53.596,192.455,-52.793,0.2005143
1,3,136414,1,OK,0.1259327,0.9845415,-0.1150560,-0.0397638,53.860,192.313,-52.942,0.1994938
1,3,136417,1,OK,0.1258024,0.9846647,-0.1142664,-0.0394002,53.610,192.363,-52.925,0.2077845
1,3,136420,1,OK,0.1258917,0.9846601,-0.1141837,-0.0394690,53.426,192.425,-52.920,0.2016968
1,3,136423,1,OK,0.1257854,0.9846068,-0.1146366,-0.0398230,53.644,192.370,-52.869,0.2134862
1,3,136426,1,OK,0.1257394,0.9846336,-0.1145760,-0.0394800,53.651,192.410,-52.826,0.2086886
1,3,136429,1,OK,0.1258559,0.9845287,-0.1150434,-0.0403557,53.731,192.325,-52.947,0.1923824
1,3,136432,1,OK,0.1259656,0.9845258,-0.1151473,-0.0397831,53.783,192.351,-52.917,0.2020599
1,3,136435,1,OK,0.1256670,0.9847786,-0.1133243,-0.0397061,53.252,192.480,-52.848,0.1843895
1,3,136438,1,OK,0.1258308,0.9846110,-0.1145250,-0.0398977,53.547,192.392,-52.888,0.1951125
1,3,136441,1,OK,0.1259268,0.9845297,-0.1152636,-0.0394711,53.687,192.364,-52.895,0.1914189
1,3,136444,1,OK,0.1258876,0.9845565,-0.1149290,-0.0399021,53.700,192.328,-52.892,0.1942298
1,3,136447,1,OK,0.1259707,0.9845441,-0.1150106,-0.0397099,53.866,192.313,-52.959,0.2038074
1,3,136450,1,OK,0.1257913,0.9846114,-0.1146937,-0.0395260,53.734,192.375,-52.883,0.2065020
1,3,136453,1,OK,0.1257369,0.9846379,-0.1144618,-0.0397117,53.702,192.348,-52.876,0.2049678
1,3,136456,1,OK,0.1257912,0.9846649,-0.1142085,-0.0395985,53.693,192.350,-52.900,0.1864203
1,3,136459,1,OK,0.1258681,0.9845741,-0.1148480,-0.0397629,53.798,192.342,-52.870,0.2316958
1,3,136462,1,OK,0.1259124,0.9844988,-0.1153894,-0.0399185,53.868,192.308,-52.918,0.2039193
1,3,136465,1,OK,0.1258925,0.9845661,-0.1150022,-0.0394358,53.686,192.372,-52.884,0.1935776
1,3,136468,1,OK,0.1259732,0.9845322,-0.1150128,-0.0399901,53.784,192.281,-52.997,0.2244153
1,3,136471,1,OK,0.1258465,0.9845953,-0.1149611,-0.0389696,53.781,192.329,-52.877,0.2139489
1,3,136474,1,OK,0.1257754,0.9845867,-0.1150435,-0.0391739,53.871,192.340,-52.886,0.2225103
1,3,136477,1,OK,0.1258497,0.9846610,-0.1143364,-0.0391383,53.629,192.386,-52.880,0.1983298
