Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,58168,1,OK,-0.1623811,0.9834707,-0.0786089,-0.0154382,75.402,336.365,-105.940,0.1871313
1,3,58171,1,OK,-0.1625679,0.9834496,-0.0783577,-0.0160825,75.648,336.324,-105.914,0.2014654
1,3,58174,1,OK,-0.1625530,0.9834069,-0.0789668,-0.0158634,75.636,336.301,-105.943,0.2050301
1,3,58177,1,OK,-0.1625818,0.9834734,-0.0780887,-0.0157927,75.580,336.321,-105.965,0.1959649
1,3,58180,1,OK,-0.1622999,0.9834418,-0.0791928,-0.0151453,75.718,336.305,-105.968,0.2255036
1,3,58183,1,OK,-0.1625830,0.9834657,-0.0781731,-0.0158386,75.451,336.394,-105.860,0.2013709
1,3,58186,1,OK,-0.1624246,0.9834065,-0.0792487,-0.0157973,75.942,336.232,-105.992,0.2167441
1,3,58189,1,OK,-0.1626498,0.9834349,-0.0783662,-0.0161141,75.798,336.318,-105.900,0.2316765
1,3,58192,1,OK,-0.1624702,0.9835126,-0.0780814,-0.0144837,75.422,336.413,-105.844,0.2028748
1,3,58195,1,OK,-0.1623506,0.9834434,-0.0788975,-0.0160147,75.310,336.370,-106.009,0.1940846
1,3,58198,1,OK,-0.1625818,0.9834720,-0.0781954,-0.0153469,75.759,336.296,-105.911,0.2183883
1,3,58201,1,OK,-0.1624110,0.9834710,-0.0786566,-0.0148549,75.808,336.301,-105.881,0.1976741
1,3,58204,1,OK,-0.1622449,0.9834051,-0.0797496,-0.0151974,76.053,336.190,-106.040,0.2160143
1,3,58207,1,OK,-0.1624536,0.9834655,-0.0786009,-0.0150413,76.026,336.216,-105.958,0.1839148
1,3,58210,1,OK,-0.1624721,0.9834019,-0.0793368,-0.0151377,76.123,336.228,-105.880,0.2018979
1,3,58213,1,OK,-0.1624705,0.9834144,-0.0790878,-0.0156388,76.040,336.230,-105.974,0.2119649
1,3,58216,1,OK,-0.1624100,0.9833945,-0.0794395,-0.0157383,75.994,336.220,-105.974,0.2018284
1,3,58219,1,OK,-0.1624345,0.9834055,-0.0791710,-0.0161408,75.822,336.240,-106.020,0.1858571
1,3,58222,1,OK,-0.1623587,0.9834163,-0.0793370,-0.0154178,76.014,336.207,-105.995,0.2095727
1,3,58225,1,OK,-0.1622631,0.9834903,-0.0786647,-0.0151450,75.372,336.373,-105.938,0.2003774
1,3,58228,1,OK,-0.1624325,0.9834676,-0.0785923,-0.0151813,75.479,336.358,-105.903,0.1966006
1,3,58231,1,OK,-0.1624090,0.9834259,-0.0789606,-0.0161902,75.398,336.341,-106.016,0.2003586
1,3,58234,1,OK,-0.1624268,0.9834408,-0.0789896,-0.0149097,76.017,336.261,-105.892,0.2054942
1,3,58237,1,OK,-0.1625339,0.9833954,-0.0790012,-0.0165868,75.512,336.312,-106.004,0.1770850
1,3,58240,1,OK,-0.1625058,0.9834305,-0.0786950,-0.0162290,75.422,336.352,-105.963,0.1756617
1,3,58243,1,OK,-0.1623857,0.9833962,-0.0793933,-0.0161111,75.539,336.335,-105.950,0.2034351
1,3,58246,1,OK,-0.1623607,0.9834233,-0.0793510,-0.0148683,76.206,336.199,-105.943,0.2090397
1,3,58249,1,OK,-0.1624602,0.9834346,-0.0787522,-0.0161622,75.217,336.408,-105.938,0.2010405
1,3,58252,1,OK,-0.1624263,0.9834367,-0.0789469,-0.0154073,75.831,336.274,-105.953,0.2199361
1,3,58255,1,OK,-0.1626248,0.9834529,-0.0783307,-0.0154237,75.728,336.355,-105.824,0.1874787
1,3,58258,1,OK,-0.1625474,0.9834524,-0.0784722,-0.0155494,75.670,336.292,-105.959,0.2078214
1,3,58261,1,OK,-0.1622945,0.9833840,-0.0797137,-0.0161930,75.773,336.232,-106.079,0.2097226
1,3,58264,1,OK,-0.1623789,0.9834055,-0.0792863,-0.0161384,75.513,336.322,-106.044,0.1895877
1,3,58267,1,OK,-0.1625517,0.9834486,-0.0783844,-0.0161760,75.425,336.344,-105.994,0.1971997
1,3,58270,1,OK,-0.1625216,0.9834676,-0.0782637,-0.0159074,75.404,336.355,-105.951,0.1948379
1,3,58273,1,OK,-0.1623982,0.9834135,-0.0792361,-0.0156985,75.565,336.356,-105.927,0.1888739
1,3,58276,1,OK,-0.1625109,0.9834492,-0.0785088,-0.0159462,75.657,336.295,-105.950,0.2029853
1,3,58279,1,OK,-0.1624906,0.9833794,-0.0793737,-0.0161755,76.026,336.227,-105.958,0.1991682
1,3,58282,1,OK,-0.1624385,0.9834359,-0.0788407,-0.0158624,75.753,336.282,-105.986,0.2050960
1,3,58285,1,OK,-0.1626049,0.9834338,-0.0784502,-0.0162245,75.515,336.336,-105.948,0.1925421
