#	Frequency	Distance	Snr	SN	Total	BitSet	Tag
0	1159.283081	234.507141	903	12329	1649	0	0
1	1159.317017	234.512283	903	12329	1649	0	1
2	1159.275879	234.506042	902	12329	1652	0	2
3	1159.392700	234.523773	903	12329	1652	0	3
4	1159.381836	234.522125	903	12329	1647	0	4
5	1159.413086	234.526871	903	12329	1651	0	5
6	1159.296143	234.509125	903	12329	1648	0	6
7	1159.471802	234.535797	902	12329	1648	0	7
8	1159.343506	234.516296	902	12329	1651	0	8
9	1159.370728	234.520447	903	12329	1648	0	9
10	1159.232544	234.499466	903	12329	1649	0	10
11	1159.396973	234.524445	903	12329	1647	0	11
12	1159.358887	234.518646	903	12329	1656	0	12
13	1159.274292	234.505798	903	12329	1647	0	13
14	1159.335205	234.515045	902	12329	1659	0	14
15	1159.302368	234.510071	903	12329	1653	0	15
16	1159.312866	234.511658	902	12329	1657	0	16
17	1159.383057	234.522308	902	12329	1647	0	17
18	1159.407837	234.526077	902	12329	1647	0	18
19	1159.341919	234.516068	903	12329	1651	0	19
20	1159.276855	234.506195	903	12329	1648	0	20
21	1159.338867	234.515594	903	12329	1650	0	21
22	1159.376221	234.521271	904	12329	1648	0	22
23	1159.414795	234.527130	903	12329	1649	0	23
24	1159.275024	234.505920	904	12329	1653	0	24
25	1159.291870	234.508469	902	12329	1656	0	25
26	1159.217773	234.497223	902	12329	1655	0	26
27	1159.416138	234.527344	903	12329	1658	0	27
28	1159.320313	234.512787	903	12329	1645	0	28
29	1159.315430	234.512054	902	12329	1654	0	29
30	1159.352295	234.517639	903	12329	1652	0	30
31	1159.344238	234.516418	903	12329	1646	0	31
32	1159.403564	234.525421	904	12329	1655	0	32
33	1159.328857	234.514099	903	12329	1653	0	33
34	1159.286499	234.507660	903	12329	1651	0	34
35	1159.353271	234.517792	902	12329	1650	0	35
36	1159.369751	234.520294	903	12329	1652	0	36
37	1159.385742	234.522720	903	12329	1655	0	37
38	1159.394653	234.524078	903	12329	1654	0	38
39	1159.441528	234.531189	903	12329	1638	0	39
40	1159.316772	234.512268	902	12329	1646	0	40
41	1159.320435	234.512817	902	12329	1651	0	41
42	1159.209717	234.496002	903	12329	1650	0	42
43	1159.275269	234.505951	902	12329	1641	0	43
44	1159.334106	234.514893	903	12329	1642	0	44
45	1159.408569	234.526184	902	12329	1653	0	45
46	1159.308594	234.511017	904	12329	1646	0	46
47	1159.357178	234.518387	902	12329	1650	0	47
48	1159.326538	234.513733	903	12329	1653	0	48
49	1159.341431	234.515991	902	12329	1654	0	49
50	1159.459961	234.533997	903	12329	1651	0	50
51	1159.320801	234.512863	903	12329	1649	0	51
52	1159.397827	234.524567	903	12329	1646	0	52
53	1159.328003	234.513962	903	12329	1654	0	53
54	1159.304688	234.510406	903	12329	1656	0	54
55	1159.433960	234.530045	903	12329	1652	0	55
56	1159.343628	234.516327	903	12329	1646	0	56
57	1159.241821	234.500854	903	12329	1643	0	57
58	1159.241333	234.500793	903	12329	1654	0	58
59	1159.413086	234.526871	903	12329	1655	0	59
60	1159.313354	234.511734	903	12329	1657	0	60
61	1159.294312	234.508835	903	12329	1653	0	61
62	1159.349854	234.517273	903	12329	1653	0	62
63	1159.448730	234.532288	904	12329	1654	0	63
64	1159.311157	234.511398	904	12329	1648	0	64
65	1159.349487	234.517212	903	12329	1652	0	65
66	1159.360229	234.518860	903	12329	1650	0	66
67	1159.271973	234.505463	903	12329	1662	0	67
68	1159.312988	234.511673	902	12329	1656	0	68
69	1159.381958	234.522141	902	12329	1650	0	69
70	1159.380371	234.521912	903	12329	1649	0	70
71	1159.273071	234.505615	903	12329	1651	0	71
72	1159.406494	234.525879	903	12329	1647	0	72
73	1159.343628	234.516327	903	12329	1648	0	73
74	1159.321777	234.513016	903	12329	1641	0	74
75	1159.322632	234.513153	903	12329	1659	0	75
76	1159.414795	234.527130	903	12329	1641	0	76
77	1159.368530	234.520111	903	12329	1648	0	77
78	1159.299438	234.509613	903	12329	1645	0	78
79	1159.362671	234.519226	903	12329	1648	0	79
80	1159.235962	234.499969	903	12329	1648	0	80
81	1159.373779	234.520905	903	12329	1653	0	81
82	1159.440430	234.531036	904	12329	1647	0	82
83	1159.400757	234.525009	903	12329	1657	0	83
84	1159.299805	234.509674	903	12329	1659	0	84
85	1159.362549	234.519196	903	12329	1664	0	85
86	1159.337769	234.515442	903	12329	1650	0	86
87	1159.327881	234.513947	902	12329	1645	0	87
88	1159.263184	234.504120	903	12329	1648	0	88
89	1159.408936	234.526245	903	12329	1654	0	89
90	1159.259888	234.503616	902	12329	1651	0	90
91	1159.411499	234.526642	903	12329	1646	0	91
92	1159.333130	234.514740	903	12329	1656	0	92
93	1159.555054	234.548431	902	12329	1652	0	93
94	1159.448730	234.532288	904	12329	1648	0	94
95	1159.309937	234.511200	903	12329	1660	0	95
96	1159.405273	234.525696	902	12329	1644	0	96
97	1159.330078	234.514282	903	12329	1655	0	97
98	1159.468628	234.535309	903	12329	1651	0	98
99	1159.360474	234.518890	903	12329	1648	0	99
