Tools,Port 3: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,3,76300,1,OK,0.0148996,0.9830026,-0.1652917,-0.0785018,32.553,237.364,-117.328,0.1945800
1,3,76303,1,OK,0.0147749,0.9831774,-0.1641293,-0.0787744,32.155,237.460,-117.245,0.1975863
1,3,76306,1,OK,0.0148684,0.9830276,-0.1649623,-0.0788861,32.372,237.388,-117.342,0.2067693
1,3,76309,1,OK,0.0149873,0.9829681,-0.1653930,-0.0787037,32.445,237.378,-117.339,0.1801650
1,3,76312,1,OK,0.0149015,0.9829564,-0.1654994,-0.0786416,32.814,237.308,-117.362,0.2107841
1,3,76315,1,OK,0.0150427,0.9829690,-0.1651082,-0.0792770,32.407,237.331,-117.409,0.2048877
1,3,76318,1,OK,0.0148534,0.9830211,-0.1652032,-0.0784655,32.727,237.349,-117.333,0.2084832
1,3,76321,1,OK,0.0149481,0.9831227,-0.1644109,-0.0788371,32.207,237.387,-117.350,0.2088600
1,3,76324,1,OK,0.0149600,0.9829931,-0.1655773,-0.0780064,32.727,237.335,-117.343,0.2213102
1,3,76327,1,OK,0.0149538,0.9829191,-0.1656665,-0.0787462,32.570,237.351,-117.345,0.1960592
1,3,76330,1,OK,0.0149781,0.9830736,-0.1650252,-0.0781578,32.332,237.392,-117.323,0.2157529
1,3,76333,1,OK,0.0149698,0.9830398,-0.1649450,-0.0787517,32.457,237.337,-117.371,0.1967624
1,3,76336,1,OK,0.0149020,0.9830091,-0.1654854,-0.0780103,32.633,237.364,-117.295,0.1980928
1,3,76339,1,OK,0.0149586,0.9829598,-0.1654281,-0.0787383,32.548,237.336,-117.375,0.2099163
1,3,76342,1,OK,0.0149280,0.9830661,-0.1651676,-0.0779607,32.481,237.378,-117.307,0.2039313
1,3,76345,1,OK,0.0149627,0.9829680,-0.1653673,-0.0787628,32.448,237.380,-117.297,0.1883141
1,3,76348,1,OK,0.0149446,0.9829592,-0.1654210,-0.0787638,32.614,237.338,-117.364,0.2024631
1,3,76351,1,OK,0.0149439,0.9831218,-0.1646940,-0.0782570,32.291,237.406,-117.285,0.2068010
1,3,76354,1,OK,0.0147571,0.9831394,-0.1645019,-0.0784747,32.556,237.359,-117.292,0.2050949
1,3,76357,1,OK,0.0148002,0.9831215,-0.1647290,-0.0782142,32.343,237.425,-117.258,0.2215208
1,3,76360,1,OK,0.0149459,0.9830221,-0.1652683,-0.0782974,32.385,237.402,-117.313,0.1963654
1,3,76363,1,OK,0.0149491,0.9829693,-0.1654234,-0.0786322,32.369,237.396,-117.273,0.1887572
1,3,76366,1,OK,0.0149375,0.9830256,-0.1651728,-0.0784572,32.491,237.384,-117.300,0.2107740
1,3,76369,1,OK,0.0150469,0.9829652,-0.1653556,-0.0788069,32.434,237.368,-117.358,0.2109743
1,3,76372,1,OK,0.0151417,0.9828247,-0.1662892,-0.0785764,32.678,237.289,-117.405,0.2197559
1,3,76375,1,OK,0.0150293,0.9830456,-0.1652029,-0.0781253,32.398,237.391,-117.291,0.1870408
1,3,76378,1,OK,0.0149532,0.9830828,-0.1647625,-0.0785997,32.338,237.388,-117.348,0.2110927
1,3,76381,1,OK,0.0149343,0.9828961,-0.1659075,-0.0785292,32.737,237.342,-117.338,0.2076212
1,3,76384,1,OK,0.0149500,0.9830995,-0.1642992,-0.0793576,32.169,237.377,-117.384,0.1917917
1,3,76387,1,OK,0.0148897,0.9831078,-0.1645957,-0.0786482,32.278,237.404,-117.301,0.1985779
1,3,76390,1,OK,0.0150138,0.9829809,-0.1653729,-0.0785808,32.397,237.377,-117.333,0.2065918
1,3,76393,1,OK,0.0148594,0.9831249,-0.1647708,-0.0780722,32.380,237.407,-117.272,0.2011390
1,3,76396,1,OK,0.0149199,0.9831127,-0.1646885,-0.0783873,32.311,237.414,-117.293,0.1827723
1,3,76399,1,OK,0.0149713,0.9830638,-0.1648657,-0.0786182,32.249,237.387,-117.332,0.2023453
1,3,76402,1,OK,0.0148314,0.9831153,-0.1647145,-0.0783164,32.358,237.425,-117.262,0.1942618
1,3,76405,1,OK,0.0150219,0.9830955,-0.1648736,-0.0781943,32.328,237.384,-117.329,0.1897324
1,3,76408,1,OK,0.0148256,0.9831205,-0.1645726,-0.0785508,32.291,237.408,-117.295,0.2159501
1,3,76411,1,OK,0.0149870,0.9830693,-0.1650404,-0.0781786,32.418,237.347,-117.353,0.1863652
1,3,76414,1,OK,0.0149875,0.9830844,-0.1646745,-0.0787582,32.310,237.366,-117.369,0.1823381
1,3,76417,1,OK,0.0149631,0.9829246,-0.1656659,-0.0786769,32.843,237.288,-117.388,0.2064074
