Tools,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,2,34325,1,OK,0.2839190,0.1870998,-0.7107435,0.6158143,173.311,304.139,-1702.475,0.1359056
1,2,34328,1,OK,0.2835911,0.1867120,-0.7108281,0.6159855,173.313,304.142,-1702.481,0.1474356
1,2,34331,1,OK,0.2837789,0.1868932,-0.7107517,0.6159322,173.351,304.147,-1702.511,0.1361384
1,2,34334,1,OK,0.2839717,0.1868271,-0.7105524,0.6160933,173.363,304.149,-1702.560,0.1323378
1,2,34337,1,OK,0.2836927,0.1867204,-0.7107125,0.6160695,173.361,304.145,-1702.559,0.1374041
1,2,34340,1,OK,0.2838488,0.1868089,-0.7106315,0.6160643,173.323,304.135,-1702.498,0.1347177
1,2,34343,1,OK,0.2835307,0.1867863,-0.7108536,0.6159613,173.339,304.133,-1702.488,0.1465642
1,2,34346,1,OK,0.2839639,0.1869322,-0.7105784,0.6160351,173.318,304.147,-1702.536,0.1243912
1,2,34349,1,OK,0.2838534,0.1865341,-0.7105458,0.6162442,173.342,304.153,-1702.572,0.1434541
1,2,34352,1,OK,0.2837028,0.1867325,-0.7107823,0.6159807,173.368,304.142,-1702.529,0.1437234
1,2,34355,1,OK,0.2838583,0.1869159,-0.7106886,0.6159615,173.345,304.143,-1702.566,0.1291252
1,2,34358,1,OK,0.2837116,0.1867291,-0.7107412,0.6160251,173.344,304.142,-1702.528,0.1443007
1,2,34361,1,OK,0.2838418,0.1867177,-0.7106190,0.6161095,173.323,304.146,-1702.548,0.1360457
1,2,34364,1,OK,0.2834544,0.1867803,-0.7109293,0.6159109,173.322,304.138,-1702.495,0.1489559
1,2,34367,1,OK,0.2838808,0.1869302,-0.7107114,0.6159205,173.329,304.144,-1702.508,0.1342136
1,2,34370,1,OK,0.2834482,0.1869416,-0.7109017,0.6158967,173.327,304.145,-1702.510,0.1440523
1,2,34373,1,OK,0.2837919,0.1867403,-0.7106961,0.6160367,173.380,304.134,-1702.528,0.1432027
1,2,34376,1,OK,0.2835753,0.1867150,-0.7108362,0.6159826,173.321,304.143,-1702.503,0.1507205
1,2,34379,1,OK,0.2837534,0.1868522,-0.7108027,0.6158976,173.335,304.135,-1702.502,0.1413633
1,2,34382,1,OK,0.2839218,0.1869195,-0.7106340,0.6159941,173.319,304.140,-1702.502,0.1364627
1,2,34385,1,OK,0.2839126,0.1868330,-0.7106161,0.6160453,173.315,304.140,-1702.509,0.1318775
1,2,34388,1,OK,0.2837925,0.1865309,-0.7106257,0.6161811,173.353,304.142,-1702.528,0.1387830
1,2,34391,1,OK,0.2837779,0.1864454,-0.7105633,0.6162857,173.364,304.151,-1702.550,0.1460330
1,2,34394,1,OK,0.2839780,0.1868001,-0.7105537,0.6160971,173.367,304.139,-1702.521,0.1329849
1,2,34397,1,OK,0.2836500,0.1867078,-0.7107877,0.6160062,173.330,304.148,-1702.532,0.1464580
1,2,34400,1,OK,0.2839148,0.1868857,-0.7106115,0.6160336,173.328,304.143,-1702.537,0.1277444
1,2,34403,1,OK,0.2836794,0.1867674,-0.7107442,0.6160249,173.315,304.141,-1702.528,0.1478707
1,2,34406,1,OK,0.2837706,0.1866231,-0.7106452,0.6161408,173.330,304.145,-1702.534,0.1450810
1,2,34409,1,OK,0.2835026,0.1867828,-0.7108907,0.6159325,173.363,304.142,-1702.509,0.1553388
1,2,34412,1,OK,0.2838277,0.1868112,-0.7106878,0.6160084,173.356,304.148,-1702.557,0.1499599
1,2,34415,1,OK,0.2842511,0.1870069,-0.7104267,0.6160549,173.363,304.148,-1702.534,0.1159650
1,2,34418,1,OK,0.2837668,0.1865402,-0.7105842,0.6162380,173.325,304.140,-1702.523,0.1460534
1,2,34421,1,OK,0.2837320,0.1867464,-0.7107630,0.6159854,173.318,304.136,-1702.506,0.1408273
1,2,34424,1,OK,0.2837640,0.1866968,-0.7107024,0.6160555,173.325,304.148,-1702.523,0.1396999
1,2,34427,1,OK,0.2836658,0.1865303,-0.7107188,0.6161323,173.349,304.139,-1702.536,0.1477624
1,2,34430,1,OK,0.2840190,0.1868849,-0.7105480,0.6160591,173.378,304.142,-1702.550,0.1217201
1,2,34433,1,OK,0.2837647,0.1867627,-0.7107139,0.6160220,173.342,304.151,-1702.519,0.1401383
1,2,34436,1,OK,0.2834417,0.1865413,-0.7108002,0.6161382,173.349,304.149,-1702.535,0.1511821
1,2,34439,1,OK,0.2838700,0.1867681,-0.7105865,0.6161188,173.334,304.146,-1702.542,0.1264482
1,2,34442,1,OK,0.2839039,0.1869374,-0.7106474,0.6159815,173.307,304.144,-1702.511,0.1305018
1,2,34445,1,OK,0.2835228,0.1866757,-0.7107949,0.6160663,173.348,304.145,-1702.536,0.1465818
1,2,34448,1,OK,0.2837368,0.1866909,-0.7107155,0.6160547,173.360,304.144,-1702.539,0.1376135
1,2,34451,1,OK,0.2838476,0.1866408,-0.7106199,0.6161291,173.380,304.144,-1702.558,0.1380903
1,2,34454,1,OK,0.2834715,0.1866439,-0.7109399,0.6159321,173.329,304.148,-1702.526,0.1603476
1,2,34457,1,OK,0.2836160,0.1865866,-0.7107716,0.6160772,173.351,304.146,-1702.528,0.1464211
1,2,34460,1,OK,0.2838316,0.1868619,-0.7107012,0.6159757,173.319,304.145,-1702.500,0.1349324
1,2,34463,1,OK,0.2835644,0.1867096,-0.7108543,0.6159682,173.301,304.144,-1702.487,0.1483472
1,2,34466,1,OK,0.2837913,0.1869093,-0.7107578,0.6159146,173.379,304.134,-1702.530,0.1344755
1,2,34469,1,OK,0.2836716,0.1867224,-0.7107474,0.6160384,173.340,304.143,-1702.517,0.1448035
1,2,34472,1,OK,0.2837785,0.1867575,-0.7107342,0.6159937,173.353,304.149,-1702.543,0.1407906
1,2,34475,1,OK,0.2837686,0.1869876,-0.7107540,0.6159057,173.332,304.144,-1702.491,0.1326496
1,2,34478,1,OK,0.2839618,0.1867236,-0.7105712,0.6161076,173.333,304.149,-1702.546,0.1325889
1,2,34481,1,OK,0.2836298,0.1867152,-0.7107596,0.6160457,173.302,304.146,-1702.513,0.1418185
