Tools,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error
1,2,94243,1,OK,0.3034669,0.1440022,-0.7940760,0.5065712,181.171,261.029,-1686.093,0.1678933
1,2,94246,1,OK,0.3036143,0.1440826,-0.7939784,0.5066131,181.147,261.040,-1686.115,0.1717187
1,2,94249,1,OK,0.3038079,0.1440004,-0.7938496,0.5067223,181.183,261.038,-1686.130,0.1612070
1,2,94252,1,OK,0.3036342,0.1439862,-0.7939305,0.5067036,181.171,261.034,-1686.120,0.1741380
1,2,94255,1,OK,0.3039905,0.1437503,-0.7936046,0.5070675,181.177,261.038,-1686.137,0.1529479
1,2,94258,1,OK,0.3035230,0.1438895,-0.7939377,0.5067865,181.183,261.026,-1686.133,0.1672807
1,2,94261,1,OK,0.3038689,0.1437656,-0.7937018,0.5069838,181.173,261.040,-1686.144,0.1595541
1,2,94264,1,OK,0.3038547,0.1438080,-0.7937374,0.5069245,181.199,261.034,-1686.143,0.1545830
1,2,94267,1,OK,0.3036472,0.1440597,-0.7939838,0.5065914,181.154,261.044,-1686.100,0.1633369
1,2,94270,1,OK,0.3036874,0.1440992,-0.7939385,0.5066271,181.186,261.033,-1686.082,0.1560269
1,2,94273,1,OK,0.3037424,0.1440395,-0.7938830,0.5066981,181.180,261.033,-1686.078,0.1541878
1,2,94276,1,OK,0.3037119,0.1442608,-0.7939691,0.5065184,181.172,261.025,-1686.107,0.1509196
1,2,94279,1,OK,0.3035658,0.1440097,-0.7939948,0.5066373,181.189,261.020,-1686.114,0.1661944
1,2,94282,1,OK,0.3037835,0.1439058,-0.7938518,0.5067603,181.180,261.037,-1686.167,0.1651800
1,2,94285,1,OK,0.3037560,0.1438154,-0.7937928,0.5068949,181.183,261.029,-1686.111,0.1697943
1,2,94288,1,OK,0.3037898,0.1440148,-0.7938360,0.5067503,181.181,261.045,-1686.145,0.1576501
1,2,94291,1,OK,0.3038345,0.1439234,-0.7937779,0.5068404,181.203,261.046,-1686.143,0.1557641
1,2,94294,1,OK,0.3035857,0.1437032,-0.7938342,0.5069638,181.193,261.049,-1686.139,0.1716568
1,2,94297,1,OK,0.3036715,0.1435508,-0.7937655,0.5070632,181.188,261.038,-1686.164,0.1669486
1,2,94300,1,OK,0.3038470,0.1440359,-0.7938147,0.5067434,181.204,261.027,-1686.141,0.1518642
1,2,94303,1,OK,0.3039546,0.1437519,-0.7936233,0.5070592,181.167,261.032,-1686.140,0.1607989
1,2,94306,1,OK,0.3039642,0.1441653,-0.7937437,0.5067476,181.185,261.033,-1686.143,0.1477945
1,2,94309,1,OK,0.3038005,0.1438977,-0.7938000,0.5068336,181.178,261.040,-1686.137,0.1575774
1,2,94312,1,OK,0.3038315,0.1440492,-0.7938061,0.5067625,181.198,261.044,-1686.131,0.1602241
1,2,94315,1,OK,0.3037922,0.1438823,-0.7937941,0.5068522,181.204,261.041,-1686.148,0.1657836
1,2,94318,1,OK,0.3037400,0.1439267,-0.7938636,0.5067620,181.187,261.035,-1686.148,0.1554547
